INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-09-02T01:00:00-00:00,2024-09-02T02:00:00-00:00,1,2024-09-01,19,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6476.82,DAM,3
2024-09-02T02:00:00-00:00,2024-09-02T03:00:00-00:00,1,2024-09-01,20,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6271.84,DAM,3
2024-09-02T00:00:00-00:00,2024-09-02T01:00:00-00:00,1,2024-09-01,18,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6602.7,DAM,3
2024-09-01T20:00:00-00:00,2024-09-01T21:00:00-00:00,1,2024-09-01,14,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5509.82,DAM,3
2024-09-02T04:00:00-00:00,2024-09-02T05:00:00-00:00,1,2024-09-01,22,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5558.01,DAM,3
2024-09-01T22:00:00-00:00,2024-09-01T23:00:00-00:00,1,2024-09-01,16,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6167.64,DAM,3
2024-09-01T18:00:00-00:00,2024-09-01T19:00:00-00:00,1,2024-09-01,12,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4770.43,DAM,3
2024-09-01T15:00:00-00:00,2024-09-01T16:00:00-00:00,1,2024-09-01,9,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3976.84,DAM,3
2024-09-01T14:00:00-00:00,2024-09-01T15:00:00-00:00,1,2024-09-01,8,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3871.94,DAM,3
2024-09-01T09:00:00-00:00,2024-09-01T10:00:00-00:00,1,2024-09-01,3,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4097.89,DAM,3
2024-09-01T16:00:00-00:00,2024-09-01T17:00:00-00:00,1,2024-09-01,10,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4163.03,DAM,3
2024-09-01T23:00:00-00:00,2024-09-02T00:00:00-00:00,1,2024-09-01,17,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6415.04,DAM,3
2024-09-02T06:00:00-00:00,2024-09-02T07:00:00-00:00,1,2024-09-01,24,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4787.36,DAM,3
2024-09-01T11:00:00-00:00,2024-09-01T12:00:00-00:00,1,2024-09-01,5,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3898.86,DAM,3
2024-09-01T21:00:00-00:00,2024-09-01T22:00:00-00:00,1,2024-09-01,15,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5833.62,DAM,3
2024-09-01T19:00:00-00:00,2024-09-01T20:00:00-00:00,1,2024-09-01,13,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5141.37,DAM,3
2024-09-01T17:00:00-00:00,2024-09-01T18:00:00-00:00,1,2024-09-01,11,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4433.32,DAM,3
2024-09-01T13:00:00-00:00,2024-09-01T14:00:00-00:00,1,2024-09-01,7,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3856.06,DAM,3
2024-09-01T12:00:00-00:00,2024-09-01T13:00:00-00:00,1,2024-09-01,6,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3882.51,DAM,3
2024-09-01T08:00:00-00:00,2024-09-01T09:00:00-00:00,1,2024-09-01,2,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4275.97,DAM,3
2024-09-02T03:00:00-00:00,2024-09-02T04:00:00-00:00,1,2024-09-01,21,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5933.61,DAM,3
2024-09-01T16:00:00-00:00,2024-09-01T17:00:00-00:00,1,2024-09-01,10,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1678.92,DAM,4
2024-09-01T18:00:00-00:00,2024-09-01T19:00:00-00:00,1,2024-09-01,12,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1896.34,DAM,4
2024-09-02T02:00:00-00:00,2024-09-02T03:00:00-00:00,1,2024-09-01,20,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2658.53,DAM,4
2024-09-01T10:00:00-00:00,2024-09-01T11:00:00-00:00,1,2024-09-01,4,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1516.75,DAM,4
2024-09-01T15:00:00-00:00,2024-09-01T16:00:00-00:00,1,2024-09-01,9,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1589.94,DAM,4
2024-09-02T01:00:00-00:00,2024-09-02T02:00:00-00:00,1,2024-09-01,19,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2822.01,DAM,4
2024-09-01T23:00:00-00:00,2024-09-02T00:00:00-00:00,1,2024-09-01,17,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2838.58,DAM,4
2024-09-01T17:00:00-00:00,2024-09-01T18:00:00-00:00,1,2024-09-01,11,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1765.25,DAM,4
2024-09-01T19:00:00-00:00,2024-09-01T20:00:00-00:00,1,2024-09-01,13,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2063.6,DAM,4
2024-09-01T14:00:00-00:00,2024-09-01T15:00:00-00:00,1,2024-09-01,8,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1510,DAM,4
2024-09-01T13:00:00-00:00,2024-09-01T14:00:00-00:00,1,2024-09-01,7,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1473.8,DAM,4
2024-09-01T08:00:00-00:00,2024-09-01T09:00:00-00:00,1,2024-09-01,2,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1678.46,DAM,4
2024-09-01T07:00:00-00:00,2024-09-01T08:00:00-00:00,1,2024-09-01,1,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1828.68,DAM,4
2024-09-01T09:00:00-00:00,2024-09-01T10:00:00-00:00,1,2024-09-01,3,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1589.5,DAM,4
2024-09-02T06:00:00-00:00,2024-09-02T07:00:00-00:00,1,2024-09-01,24,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1812.49,DAM,4
2024-09-01T11:00:00-00:00,2024-09-01T12:00:00-00:00,1,2024-09-01,5,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1483.82,DAM,4
2024-09-02T04:00:00-00:00,2024-09-02T05:00:00-00:00,1,2024-09-01,22,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2247.02,DAM,4
2024-09-01T12:00:00-00:00,2024-09-01T13:00:00-00:00,1,2024-09-01,6,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1469.16,DAM,4
2024-09-02T03:00:00-00:00,2024-09-02T04:00:00-00:00,1,2024-09-01,21,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2467.94,DAM,4
2024-09-01T22:00:00-00:00,2024-09-01T23:00:00-00:00,1,2024-09-01,16,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2687.76,DAM,4
2024-09-01T21:00:00-00:00,2024-09-01T22:00:00-00:00,1,2024-09-01,15,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2478.34,DAM,4
2024-09-01T20:00:00-00:00,2024-09-01T21:00:00-00:00,1,2024-09-01,14,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2272.67,DAM,4
2024-09-02T05:00:00-00:00,2024-09-02T06:00:00-00:00,1,2024-09-01,23,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2027.4,DAM,4
2024-09-02T00:00:00-00:00,2024-09-02T01:00:00-00:00,1,2024-09-01,18,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2897.45,DAM,4
2024-09-01T08:00:00-00:00,2024-09-01T09:00:00-00:00,1,2024-09-01,2,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,302.97,DAM,5
