INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-11-01T10:00:00-00:00,2024-11-01T11:00:00-00:00,1,2024-11-01,4,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1330.46,DAM,4
2024-11-01T23:00:00-00:00,2024-11-02T00:00:00-00:00,1,2024-11-01,17,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1628.2,DAM,4
2024-11-02T02:00:00-00:00,2024-11-02T03:00:00-00:00,1,2024-11-01,20,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1759.24,DAM,4
2024-11-02T03:00:00-00:00,2024-11-02T04:00:00-00:00,1,2024-11-01,21,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1715.21,DAM,4
2024-11-02T04:00:00-00:00,2024-11-02T05:00:00-00:00,1,2024-11-01,22,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1662.69,DAM,4
2024-11-02T05:00:00-00:00,2024-11-02T06:00:00-00:00,1,2024-11-01,23,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1570.15,DAM,4
2024-11-01T09:00:00-00:00,2024-11-01T10:00:00-00:00,1,2024-11-01,3,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1337.62,DAM,4
2024-11-01T13:00:00-00:00,2024-11-01T14:00:00-00:00,1,2024-11-01,7,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1664.31,DAM,4
2024-11-01T11:00:00-00:00,2024-11-01T12:00:00-00:00,1,2024-11-01,5,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1378.33,DAM,4
2024-11-01T20:00:00-00:00,2024-11-01T21:00:00-00:00,1,2024-11-01,14,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1613.44,DAM,4
2024-11-01T21:00:00-00:00,2024-11-01T22:00:00-00:00,1,2024-11-01,15,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1594.73,DAM,4
2024-11-02T00:00:00-00:00,2024-11-02T01:00:00-00:00,1,2024-11-01,18,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1687.39,DAM,4
2024-11-01T10:00:00-00:00,2024-11-01T11:00:00-00:00,1,2024-11-01,4,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,230.03,DAM,5
2024-11-01T07:00:00-00:00,2024-11-01T08:00:00-00:00,1,2024-11-01,1,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,243.96,DAM,5
2024-11-01T18:00:00-00:00,2024-11-01T19:00:00-00:00,1,2024-11-01,12,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,268.44,DAM,5
2024-11-02T00:00:00-00:00,2024-11-02T01:00:00-00:00,1,2024-11-01,18,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,276.18,DAM,5
2024-11-02T01:00:00-00:00,2024-11-02T02:00:00-00:00,1,2024-11-01,19,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,278.04,DAM,5
2024-11-02T02:00:00-00:00,2024-11-02T03:00:00-00:00,1,2024-11-01,20,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,282.2,DAM,5
2024-11-01T09:00:00-00:00,2024-11-01T10:00:00-00:00,1,2024-11-01,3,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,231.46,DAM,5
2024-11-01T12:00:00-00:00,2024-11-01T13:00:00-00:00,1,2024-11-01,6,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,242.92,DAM,5
2024-11-01T13:00:00-00:00,2024-11-01T14:00:00-00:00,1,2024-11-01,7,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,262.95,DAM,5
2024-11-01T16:00:00-00:00,2024-11-01T17:00:00-00:00,1,2024-11-01,10,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,276.03,DAM,5
2024-11-01T22:00:00-00:00,2024-11-01T23:00:00-00:00,1,2024-11-01,16,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,264.13,DAM,5
2024-11-02T03:00:00-00:00,2024-11-02T04:00:00-00:00,1,2024-11-01,21,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,281.69,DAM,5
2024-11-02T06:00:00-00:00,2024-11-02T07:00:00-00:00,1,2024-11-01,24,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,252.92,DAM,5
2024-11-01T08:00:00-00:00,2024-11-01T09:00:00-00:00,1,2024-11-01,2,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,235.78,DAM,5
2024-11-01T14:00:00-00:00,2024-11-01T15:00:00-00:00,1,2024-11-01,8,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,277.34,DAM,5
2024-11-01T15:00:00-00:00,2024-11-01T16:00:00-00:00,1,2024-11-01,9,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,279.08,DAM,5
2024-11-01T19:00:00-00:00,2024-11-01T20:00:00-00:00,1,2024-11-01,13,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,267.56,DAM,5
2024-11-02T05:00:00-00:00,2024-11-02T06:00:00-00:00,1,2024-11-01,23,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,265.75,DAM,5
2024-11-02T04:00:00-00:00,2024-11-02T05:00:00-00:00,1,2024-11-01,22,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,276.26,DAM,5
2024-11-01T11:00:00-00:00,2024-11-01T12:00:00-00:00,1,2024-11-01,5,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,232.54,DAM,5
2024-11-01T20:00:00-00:00,2024-11-01T21:00:00-00:00,1,2024-11-01,14,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,266,DAM,5
2024-11-01T21:00:00-00:00,2024-11-01T22:00:00-00:00,1,2024-11-01,15,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,263.19,DAM,5
2024-11-01T23:00:00-00:00,2024-11-02T00:00:00-00:00,1,2024-11-01,17,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,269.4,DAM,5
2024-11-01T17:00:00-00:00,2024-11-01T18:00:00-00:00,1,2024-11-01,11,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,270.84,DAM,5
2024-11-01T10:00:00-00:00,2024-11-01T11:00:00-00:00,1,2024-11-01,4,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,73.61,DAM,6
2024-11-01T16:00:00-00:00,2024-11-01T17:00:00-00:00,1,2024-11-01,10,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,106.89,DAM,6
2024-11-01T13:00:00-00:00,2024-11-01T14:00:00-00:00,1,2024-11-01,7,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,95.61,DAM,6
2024-11-01T18:00:00-00:00,2024-11-01T19:00:00-00:00,1,2024-11-01,12,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,101.03,DAM,6
2024-11-02T02:00:00-00:00,2024-11-02T03:00:00-00:00,1,2024-11-01,20,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,101.87,DAM,6
2024-11-01T15:00:00-00:00,2024-11-01T16:00:00-00:00,1,2024-11-01,9,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,108.48,DAM,6
2024-11-01T11:00:00-00:00,2024-11-01T12:00:00-00:00,1,2024-11-01,5,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,76.33,DAM,6
2024-11-01T09:00:00-00:00,2024-11-01T10:00:00-00:00,1,2024-11-01,3,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,73.9,DAM,6
2024-11-01T08:00:00-00:00,2024-11-01T09:00:00-00:00,1,2024-11-01,2,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,74.85,DAM,6
2024-11-01T22:00:00-00:00,2024-11-01T23:00:00-00:00,1,2024-11-01,16,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,95.22,DAM,6
