INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-06-01T12:00:00-00:00,2024-06-01T13:00:00-00:00,1,2024-06-01,6,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1403.01,DAM,4
2024-06-01T17:00:00-00:00,2024-06-01T18:00:00-00:00,1,2024-06-01,11,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1685.33,DAM,4
2024-06-02T01:00:00-00:00,2024-06-02T02:00:00-00:00,1,2024-06-01,19,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2615.99,DAM,4
2024-06-01T08:00:00-00:00,2024-06-01T09:00:00-00:00,1,2024-06-01,2,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1621.3,DAM,4
2024-06-01T14:00:00-00:00,2024-06-01T15:00:00-00:00,1,2024-06-01,8,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1440.59,DAM,4
2024-06-01T16:00:00-00:00,2024-06-01T17:00:00-00:00,1,2024-06-01,10,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1599.12,DAM,4
2024-06-01T07:00:00-00:00,2024-06-01T08:00:00-00:00,1,2024-06-01,1,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1767.81,DAM,4
2024-06-01T09:00:00-00:00,2024-06-01T10:00:00-00:00,1,2024-06-01,3,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1515.05,DAM,4
2024-06-01T20:00:00-00:00,2024-06-01T21:00:00-00:00,1,2024-06-01,14,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2067.94,DAM,4
2024-06-01T21:00:00-00:00,2024-06-01T22:00:00-00:00,1,2024-06-01,15,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2246.82,DAM,4
2024-06-01T18:00:00-00:00,2024-06-01T19:00:00-00:00,1,2024-06-01,12,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1791.3,DAM,4
2024-06-02T00:00:00-00:00,2024-06-02T01:00:00-00:00,1,2024-06-01,18,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2638.09,DAM,4
2024-06-02T03:00:00-00:00,2024-06-02T04:00:00-00:00,1,2024-06-01,21,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2330.02,DAM,4
2024-06-01T13:00:00-00:00,2024-06-01T14:00:00-00:00,1,2024-06-01,7,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1387.79,DAM,4
